,Unnamed: 0,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crime type
1340,1738,Kundapur,6.0,6.0,1.0,,0,0,0,0,2,Accident case
1341,1739,Udupi,6.0,6.0,1.0,27.0,1,0,3,1,1,Accident case
1342,1740,Kota,6.0,6.0,0.0,35.0,1,0,2,1,1,Other case
1343,1741,Kota,6.0,6.0,0.0,,1,0,2,2,1,Other case
1344,1742,Udupi,3.0,6.0,0.0,,0,0,2,2,2,Other case
1345,1743,Udupi,3.0,6.0,0.0,,1,0,2,5,1,Other case
1346,1744,Karkala,5.0,6.0,0.0,32.0,1,0,1,0,1,Other case
1347,1745,Udupi,4.0,6.0,1.0,,0,0,0,0,2,Theft case
1348,1746,Udupi,4.0,6.0,1.0,,0,0,0,1,2,Accident case
1349,1747,Sirva,3.0,6.0,1.0,,0,0,0,0,2,Theft case
1350,1748,Ajekar,3.0,6.0,1.0,40.0,1,0,2,7,1,Other case
1351,1751,Kundapur,4.0,6.0,1.0,38.0,1,0,2,2,1,Other case
1352,1752,Kundapur,2.0,6.0,0.0,58.0,0,0,0,0,2,Accident case
1353,1753,Udupi,3.0,6.0,0.0,42.0,1,0,2,1,1,Accident case
1354,1755,Kundapur,3.0,6.0,1.0,28.0,1,0,2,0,1,Jugari case
1355,1756,Byndoor,3.0,6.0,0.0,24.0,1,0,3,0,1,Other case
1356,1757,Kundapur,6.0,6.0,1.0,36.0,0,0,0,2,2,Other case
1357,1759,Kundapur,3.0,6.0,0.0,22.0,1,0,1,0,1,Accident case
1358,1760,Kundapur,3.0,6.0,0.0,37.0,1,0,1,0,1,Accident case
1359,1761,Udupi,4.0,6.0,1.0,44.0,1,0,2,1,1,Accident case
1360,1762,Karkala,3.0,6.0,0.0,56.0,1,0,2,0,1,Missing case
1361,1763,Kundapur,3.0,6.0,0.0,39.0,0,0,0,0,2,Theft case
1362,1769,Manipal,2.0,6.0,0.0,,0,0,0,0,2,Theft case
1363,1772,Manipal,1.0,6.0,1.0,,1,0,1,1,1,Accident case
1364,1773,Amasebailu,1.0,6.0,0.0,45.0,1,0,1,0,1,Accident case
1365,1774,Kundapur,2.0,6.0,0.0,42.0,0,0,4,3,2,Accident case
1366,1775,Manipal,2.0,6.0,1.0,,0,1,0,1,0,Theft case
1367,1778,Karkala,,,,39.0,0,0,0,0,2,Other case
1368,1779,Byndoor,0.0,6.0,1.0,45.0,1,0,1,0,1,Other case
1369,1780,Udupi,2.0,6.0,,40.0,0,0,0,0,2,Other case
1370,1781,Byndoor,4.0,5.0,0.0,38.0,0,0,0,0,2,Other case
1371,1782,Kundapur,2.0,6.0,1.0,48.0,1,0,3,2,1,Other case
1372,1785,Kundapur,0.0,6.0,,32.0,0,0,0,0,2,Accident case
1373,1786,Karkala,1.0,5.0,,29.0,1,0,1,0,1,Missing case
1374,1791,Karkala,2.0,6.0,0.0,52.0,1,0,1,0,1,Accident case
1375,1792,Manipal,0.0,6.0,0.0,31.0,0,0,0,0,2,Theft case
1376,1794,Kundapur,3.0,7.0,1.0,30.0,1,0,3,0,1,Other case
1377,1795,Kundapur,1.0,6.0,1.0,20.0,0,0,0,0,2,Accident case
1378,1796,Karkala,0.0,6.0,0.0,45.0,0,0,1,1,2,Accident case
1379,1799,Byndoor,1.0,6.0,0.0,45.0,1,0,3,0,1,Accident case
1380,1802,Sirva,6.0,6.0,1.0,49.0,1,0,2,0,1,Other case
1381,1803,Kota,0.0,6.0,0.0,27.0,1,0,2,1,1,Accident case
1382,1804,Karkala,0.0,6.0,1.0,25.0,0,0,2,1,2,Accident case
1383,1805,Manipal,6.0,6.0,1.0,27.0,1,0,1,1,1,Accident case
1384,1806,Udupi,6.0,6.0,0.0,,1,0,2,0,1,Accident case
1385,1807,Kundapur,6.0,6.0,0.0,42.0,0,0,0,0,2,
1386,1808,Kota,,,0.0,81.0,1,0,1,1,1,
1387,1809,Kundapur,0.0,12.0,0.0,33.0,0,0,0,1,2,Accident case
1388,1810,Kundapur,6.0,6.0,0.0,17.0,1,0,4,0,1,Accident case
1389,1811,Kundapur,6.0,6.0,0.0,17.0,1,0,1,0,1,Accident case
1390,1813,Kundapur,4.0,6.0,1.0,1.0,0,0,0,0,2,Other case
1391,1814,Kota,5.0,6.0,1.0,54.0,0,1,1,1,0,Other case
1392,1815,Udupi,6.0,10.0,0.0,37.0,1,0,1,0,1,Other case
1393,1816,Ajekar,5.0,6.0,0.0,45.0,1,0,4,1,1,Accident case
1394,1819,Udupi,,,0.0,,0,0,1,1,2,Other case
1395,1820,Byndoor,,,0.0,1.0,1,0,1,0,1,Other case
1396,1822,Byndoor,3.0,6.0,1.0,49.0,0,0,0,1,2,Accident case
1397,1823,Kota,4.0,6.0,0.0,28.0,1,0,3,1,1,Accident case
1398,1824,Karkala,0.0,6.0,,38.0,1,0,4,1,1,Accident case
1399,1825,Sirva,6.0,7.0,1.0,45.0,0,1,2,1,0,Accident case
1400,1826,Byndoor,0.0,7.0,1.0,,0,0,0,1,2,Accident case
1401,1827,Udupi,0.0,7.0,1.0,,1,0,2,0,1,Accident case
1402,1828,Hiriyadka,6.0,7.0,1.0,30.0,0,0,0,0,2,Accident case
1403,1829,Kundapur,0.0,1.0,0.0,56.0,0,1,3,2,0,Accident case
1404,1830,Kundapur,6.0,7.0,1.0,17.0,0,0,0,0,2,Accident case
1405,1832,Shankaranarayana,6.0,7.0,1.0,54.0,1,0,1,0,1,Other case
1406,1833,Hiriyadka,6.0,7.0,0.0,36.0,1,0,2,1,1,Accident case
1407,1834,Karkala,6.0,7.0,1.0,24.0,0,1,0,1,0,Accident case
1408,1835,Hiriyadka,1.0,6.0,1.0,28.0,1,0,1,0,1,Missing case
1409,1836,Karkala,6.0,7.0,0.0,22.0,1,0,1,0,1,Jugari case
1410,1837,Byndoor,6.0,7.0,1.0,25.0,1,0,1,1,1,Jugari case
1411,1839,Udupi,,,0.0,,0,0,0,2,2,Other case
1412,1840,Manipal,4.0,6.0,1.0,48.0,0,0,0,0,2,Theft case
1413,1842,Karkala,4.0,6.0,1.0,,1,0,1,0,1,Other case
1414,1843,Shankaranarayana,6.0,7.0,1.0,22.0,1,0,2,1,1,Other case
1415,1844,Byndoor,4.0,6.0,1.0,29.0,0,0,0,3,2,Accident case
1416,1845,Byndoor,5.0,6.0,0.0,18.0,1,0,8,1,1,Accident case
1417,1847,Byndoor,4.0,6.0,1.0,,1,0,2,4,1,Other case
1418,1848,Udupi,4.0,6.0,0.0,25.0,1,0,3,0,1,Accident case
1419,1850,Kollur,5.0,4.0,1.0,43.0,1,0,1,2,1,Other case
1420,1851,Kota,4.0,6.0,0.0,25.0,1,0,2,0,1,Other case
1421,1852,Kota,4.0,6.0,1.0,,0,0,0,2,2,Other case
1422,1853,Udupi,0.0,1.0,0.0,41.0,1,0,2,1,1,Theft case
1423,1854,Kota,3.0,6.0,0.0,36.0,1,0,1,0,1,Jugari case
1424,1855,Kota,0.0,6.0,1.0,29.0,0,1,0,1,0,Accident case
1425,1856,Kota,3.0,6.0,0.0,35.0,0,0,1,2,2,Other case
1426,1857,Ajekar,5.0,6.0,1.0,50.0,0,0,0,0,2,Other case
1427,1858,Manipal,0.0,6.0,1.0,37.0,1,0,1,1,1,Other case
1428,1859,Amasebailu,2.0,6.0,0.0,40.0,1,0,1,2,1,Other case
1429,1860,Udupi,1.0,7.0,1.0,25.0,0,0,0,1,2,Theft case
1430,1861,Kota,6.0,7.0,1.0,22.0,0,0,0,1,2,Accident case
1431,1863,Udupi,2.0,9.0,,,0,0,2,3,2,Other case
1432,1864,Udupi,0.0,8.0,1.0,31.0,1,0,1,0,1,Other case
1433,1865,Udupi,5.0,7.0,1.0,38.0,0,0,0,2,2,Accident case
1434,1868,Karkala,5.0,7.0,1.0,44.0,1,0,4,3,1,Other case
1435,1869,Hebri,5.0,7.0,0.0,36.0,0,1,1,2,0,Accident case
1436,1870,Karkala,5.0,7.0,0.0,32.0,0,1,2,1,0,Accident case
1437,1871,Udupi,5.0,7.0,1.0,,0,0,1,1,2,Accident case
1438,1873,Udupi,4.0,7.0,0.0,33.0,1,0,1,1,1,Accident case
1439,1874,Udupi,4.0,7.0,0.0,52.0,0,0,0,4,2,Accident case
1440,1875,Karkala,4.0,7.0,1.0,20.0,1,0,2,0,1,Accident case
1441,1876,Hiriyadka,4.0,7.0,0.0,,1,0,2,0,1,Accident case
1442,1878,Byndoor,4.0,7.0,1.0,37.0,1,0,1,0,1,Other case
1443,1879,Udupi,,,0.0,35.0,0,0,0,0,2,Accident case
1444,1880,Shankaranarayana,3.0,7.0,1.0,54.0,0,1,0,1,0,Accident case
1445,1882,Udupi,3.0,7.0,0.0,55.0,0,0,0,0,2,Accident case
1446,1883,Amasebailu,1.0,7.0,1.0,,0,0,0,0,2,Theft case
1447,1884,Kundapur,1.0,7.0,0.0,48.0,0,0,0,0,2,Theft case
1448,1887,Hebri,3.0,7.0,0.0,36.0,0,0,0,2,2,Jugari case
1449,1888,Kundapur,4.0,5.0,0.0,59.0,0,0,2,1,2,Other case
1450,1889,Kollur,3.0,7.0,0.0,42.0,0,0,0,1,2,Other case
1451,1890,Karkala,2.0,7.0,1.0,38.0,0,0,0,0,2,Accident case
1452,1891,Kundapur,2.0,7.0,1.0,26.0,1,0,2,0,1,Other case
1453,1892,Kundapur,2.0,7.0,1.0,35.0,0,1,1,1,0,Accident case
1454,1893,Ajekar,1.0,7.0,0.0,34.0,0,0,1,1,2,Theft case
1455,1895,Udupi,2.0,7.0,1.0,57.0,1,0,2,0,1,Jugari case
1456,1896,Udupi,2.0,7.0,1.0,,0,0,0,0,2,Jugari case
1457,1902,Udupi,5.0,7.0,1.0,,0,0,0,1,2,Accident case
1458,1903,Udupi,3.0,7.0,0.0,40.0,0,0,0,0,2,Theft case
1459,1904,Karkala,,,0.0,32.0,1,0,1,0,1,Fraud case
1460,1905,Karkala,5.0,4.0,,,0,0,0,0,2,Fraud case
1461,1907,Byndoor,,,,58.0,0,0,0,0,2,Other case
1462,1908,Udupi,3.0,7.0,0.0,57.0,0,0,0,1,2,Theft case
1463,1910,Byndoor,4.0,7.0,0.0,20.0,1,0,1,1,1,Other case
1464,1912,Kundapur,,,0.0,1.0,0,0,0,1,2,Other case
1465,1913,Kota,2.0,7.0,1.0,42.0,0,0,1,1,2,Accident case
1466,1914,Udupi,3.0,7.0,1.0,30.0,1,0,3,2,1,Accident case
1467,1915,Kundapur,3.0,7.0,0.0,48.0,1,0,1,0,1,Accident case
1468,1919,Udupi,2.0,7.0,0.0,,1,0,2,1,1,Other case
1469,1920,Udupi,6.0,8.0,0.0,19.0,1,0,2,2,1,Accident case
1470,1921,Shankaranarayana,6.0,8.0,0.0,40.0,1,0,1,0,1,Jugari case
1471,1922,Udupi,5.0,8.0,1.0,53.0,1,0,2,0,1,Jugari case
1472,1923,Hebri,6.0,8.0,0.0,30.0,1,0,2,0,1,Other case
1473,1924,Byndoor,4.0,8.0,1.0,57.0,0,0,0,1,2,Other case
1474,1925,Karkala,5.0,8.0,1.0,41.0,0,0,0,0,2,Other case
1475,1926,Kollur,,,0.0,80.0,0,0,0,0,2,Other case
1476,1927,Udupi,4.0,8.0,1.0,,0,0,0,1,2,Accident case
1477,1932,Amasebailu,6.0,8.0,0.0,22.0,1,0,2,0,1,Other case
1478,1933,Udupi,5.0,8.0,1.0,20.0,1,0,2,0,1,Accident case
1479,1935,Kundapur,5.0,8.0,0.0,35.0,1,0,2,2,1,Jugari case
1480,1936,Kundapur,5.0,8.0,0.0,24.0,1,0,3,1,1,Jugari case
1481,1937,Udupi,4.0,7.0,1.0,80.0,0,0,0,0,2,Other case
1482,1938,Hebri,3.0,8.0,0.0,41.0,1,0,1,0,1,Accident case
1483,1940,Kundapur,4.0,8.0,0.0,49.0,1,0,2,0,1,Jugari case
1484,1941,Kundapur,4.0,8.0,1.0,60.0,1,0,2,0,1,Jugari case
1485,1943,Hiriyadka,4.0,8.0,0.0,31.0,0,0,0,0,2,Other case
1486,1944,Byndoor,3.0,8.0,0.0,24.0,0,1,2,1,0,Other case
1487,1945,Hebri,0.0,8.0,0.0,26.0,1,0,2,0,1,Other case
1488,1949,Kundapur,2.0,8.0,,29.0,0,0,0,0,2,Accident case
1489,1950,Byndoor,,,0.0,32.0,1,0,2,1,1,Accident case
1490,1952,Udupi,6.0,8.0,1.0,47.0,0,0,0,0,2,Other case
1491,1953,Kundapur,2.0,8.0,1.0,53.0,1,0,4,2,1,Other case
1492,1954,Hiriyadka,2.0,8.0,0.0,45.0,1,0,1,0,1,Other case
1493,1955,Karkala,1.0,8.0,1.0,21.0,0,0,0,1,2,Accident case
1494,1957,Byndoor,1.0,8.0,1.0,28.0,1,0,1,1,1,Jugari case
1495,1958,Kota,1.0,8.0,0.0,36.0,1,0,2,0,1,Jugari case
1496,1959,Udupi,1.0,8.0,0.0,29.0,1,0,1,1,1,Jugari case
1497,1960,Udupi,1.0,8.0,1.0,53.0,1,0,1,2,1,Jugari case
1498,1961,Udupi,1.0,8.0,0.0,39.0,1,0,3,0,1,Jugari case
1499,1962,Udupi,1.0,8.0,0.0,29.0,0,0,0,0,2,Jugari case
1500,1963,Shankaranarayana,1.0,8.0,0.0,70.0,0,0,0,0,2,Jugari case
1501,1964,Manipal,1.0,8.0,1.0,35.0,1,0,1,0,1,Jugari case
1502,1965,Udupi,1.0,8.0,1.0,35.0,1,0,3,0,1,Jugari case
1503,1966,Udupi,1.0,8.0,0.0,25.0,1,0,3,0,1,Jugari case
1504,1967,Udupi,1.0,8.0,1.0,60.0,1,0,3,0,1,Jugari case
1505,1968,Kundapur,1.0,8.0,1.0,39.0,1,0,1,0,1,Other case
1506,1969,Sirva,1.0,8.0,1.0,35.0,1,0,2,1,1,Other case
1507,1970,Hebri,1.0,8.0,0.0,36.0,0,0,5,2,2,Accident case
1508,1971,Manipal,0.0,8.0,1.0,,1,0,1,0,1,Theft case
1509,1972,Udupi,0.0,8.0,0.0,35.0,1,0,1,1,1,Theft case
1510,1975,Kota,1.0,8.0,0.0,43.0,1,0,2,2,1,Jugari case
1511,1976,Udupi,1.0,8.0,1.0,39.0,1,0,1,0,1,Jugari case
1512,1977,Kundapur,1.0,8.0,1.0,50.0,0,0,0,0,2,Jugari case
1513,1978,Kundapur,1.0,8.0,0.0,36.0,0,0,0,0,2,Other case
1514,1979,Udupi,0.0,8.0,1.0,,0,0,0,0,2,Jugari case
1515,1981,Udupi,0.0,8.0,0.0,48.0,1,0,2,0,1,Other case
1516,1982,Kundapur,0.0,8.0,0.0,69.0,1,0,2,0,1,Accident case
1517,1983,Karkala,0.0,8.0,0.0,20.0,1,0,1,0,1,Accident case
1518,1984,Hiriyadka,6.0,8.0,0.0,43.0,1,0,2,0,1,Accident case
1519,1985,Udupi,5.0,8.0,0.0,34.0,1,0,2,2,1,Jugari case
1520,1986,Udupi,6.0,8.0,1.0,1.0,1,0,1,1,1,Jugari case
1521,1987,Sirva,6.0,8.0,0.0,1.0,1,0,2,0,1,Jugari case
1522,1988,Udupi,6.0,8.0,1.0,26.0,0,0,0,0,2,
1523,1989,Udupi,6.0,8.0,1.0,53.0,1,0,2,11,1,Accident case
1524,1990,Hiriyadka,3.0,8.0,1.0,40.0,1,0,2,0,1,Accident case
1525,1991,Kota,4.0,8.0,0.0,27.0,1,0,4,0,1,Accident case
1526,1992,Udupi,5.0,8.0,1.0,43.0,1,0,1,0,1,Accident case
1527,1993,Udupi,6.0,8.0,0.0,52.0,1,0,1,0,1,Accident case
1528,1994,Udupi,6.0,8.0,0.0,24.0,1,0,1,0,1,Accident case
1529,1995,Hiriyadka,1.0,8.0,1.0,38.0,1,0,6,1,1,Jugari case
1530,1996,Udupi,5.0,8.0,1.0,1.0,1,0,2,0,1,Jugari case
1531,1997,Manipal,6.0,8.0,1.0,34.0,0,0,0,0,2,Jugari case
1532,2000,Kundapur,5.0,8.0,1.0,23.0,0,0,1,3,2,Other case
1533,2001,Hebri,,,1.0,29.0,0,0,0,2,2,Accident case
1534,2002,Kota,5.0,8.0,0.0,28.0,1,0,2,1,1,Accident case
1535,2005,Udupi,0.0,5.0,0.0,25.0,0,1,0,1,0,Other case
1536,2006,Udupi,6.0,9.0,1.0,32.0,1,0,2,1,1,Accident case
1537,2007,Udupi,4.0,8.0,0.0,,1,0,4,0,1,Theft case
1538,2008,Udupi,6.0,9.0,1.0,47.0,0,0,0,2,2,Other case
1539,2009,Udupi,5.0,9.0,,59.0,1,0,1,1,1,Accident case
1540,2010,Kundapur,5.0,9.0,0.0,38.0,0,0,0,0,2,Accident case
1541,2011,Byndoor,6.0,9.0,0.0,,0,0,1,1,2,Accident case
1542,2014,Kundapur,2.0,8.0,,55.0,0,0,0,0,2,
1543,2015,Manipal,5.0,9.0,1.0,,1,0,2,0,1,Accident case
1544,2016,Udupi,5.0,9.0,0.0,18.0,1,0,2,2,1,Accident case
1545,2017,Hiriyadka,5.0,9.0,0.0,29.0,1,0,8,1,1,Jugari case
1546,2018,Byndoor,5.0,9.0,0.0,21.0,1,0,1,1,1,Jugari case
1547,2019,Udupi,5.0,9.0,1.0,35.0,1,0,2,0,1,Jugari case
1548,2020,Manipal,4.0,8.0,1.0,18.0,0,0,0,0,2,Other case
1549,2021,Manipal,4.0,8.0,1.0,18.0,0,0,0,0,2,Other case
1550,2022,Manipal,,,1.0,18.0,0,0,0,1,2,Other case
1551,2023,Byndoor,4.0,8.0,1.0,47.0,1,0,5,0,1,Other case
1552,2024,Byndoor,4.0,8.0,1.0,42.0,0,0,0,0,2,Other case
1553,2025,Kota,4.0,8.0,1.0,21.0,0,0,0,1,2,Accident case
1554,2026,Hiriyadka,4.0,8.0,0.0,37.0,1,0,2,0,1,Jugari case
1555,2027,Kundapur,,,1.0,24.0,1,0,1,1,1,Jugari case
1556,2028,Ajekar,5.0,9.0,1.0,40.0,1,0,2,1,1,Jugari case
1557,2029,Sirva,5.0,9.0,1.0,49.0,1,0,2,0,1,Jugari case
1558,2030,Karkala,5.0,9.0,0.0,33.0,1,0,1,0,1,Jugari case
1559,2031,Udupi,4.0,8.0,1.0,,1,0,1,0,1,Jugari case
1560,2032,Kota,5.0,9.0,0.0,46.0,1,0,2,1,1,Jugari case
1561,2033,Karkala,5.0,9.0,1.0,42.0,1,0,2,0,1,Jugari case
1562,2035,Kollur,2.0,8.0,1.0,25.0,0,0,0,0,2,Other case
1563,2036,Udupi,2.0,8.0,0.0,39.0,0,1,1,6,0,Other case
1564,2037,Byndoor,4.0,8.0,0.0,41.0,1,0,4,0,1,Accident case
1565,2038,Kundapur,4.0,8.0,0.0,,0,0,0,0,2,Accident case
1566,2039,Byndoor,4.0,8.0,0.0,29.0,0,0,0,2,2,Jugari case
1567,2040,Hebri,4.0,8.0,1.0,45.0,1,0,2,0,1,Jugari case
1568,2041,Hebri,4.0,8.0,1.0,53.0,1,0,3,0,1,Jugari case
1569,2042,Kundapur,4.0,8.0,1.0,40.0,1,0,2,0,1,Jugari case
1570,2043,Kundapur,4.0,8.0,1.0,49.0,1,0,2,0,1,Jugari case
1571,2044,Shankaranarayana,4.0,8.0,0.0,57.0,1,0,1,0,1,Jugari case
1572,2045,Udupi,4.0,8.0,0.0,52.0,0,0,1,1,2,Jugari case
1573,2046,Udupi,4.0,8.0,0.0,3.0,0,0,0,0,2,Jugari case
1574,2047,Udupi,4.0,8.0,1.0,25.0,1,0,1,0,1,Jugari case
1575,2048,Udupi,4.0,8.0,1.0,35.0,1,0,5,0,1,Jugari case
1576,2049,Udupi,4.0,8.0,1.0,22.0,1,0,4,0,1,Other case
1577,2050,Kundapur,3.0,8.0,0.0,34.0,1,0,1,0,1,Other case
1578,2054,Udupi,6.0,9.0,1.0,,0,0,0,0,2,Accident case
1579,2055,Byndoor,0.0,9.0,1.0,33.0,0,1,1,2,0,Accident case
1580,2058,Kundapur,1.0,9.0,1.0,29.0,1,0,3,1,1,Other case
1581,2059,Karkala,0.0,9.0,1.0,36.0,1,0,2,1,1,Accident case
1582,2060,Byndoor,4.0,7.0,0.0,30.0,0,0,2,2,2,Theft case
1583,2063,Shankaranarayana,0.0,9.0,0.0,,0,0,0,0,2,Accident case
1584,2064,Udupi,0.0,9.0,1.0,49.0,1,0,2,3,1,Accident case
1585,2066,Udupi,0.0,9.0,0.0,50.0,1,0,4,0,1,Jugari case
1586,2067,Udupi,0.0,9.0,0.0,27.0,1,0,2,2,1,Jugari case
1587,2068,Ajekar,0.0,9.0,1.0,40.0,1,0,1,2,1,Jugari case
1588,2069,Byndoor,0.0,9.0,1.0,42.0,1,0,1,0,1,Jugari case
1589,2070,Manipal,6.0,9.0,1.0,41.0,1,0,1,0,1,Other case
1590,2071,Amasebailu,0.0,9.0,1.0,27.0,1,0,3,2,1,Other case
1591,2072,Udupi,6.0,9.0,1.0,48.0,1,0,2,0,1,Other case
1592,2073,Kollur,6.0,9.0,1.0,52.0,0,0,0,0,2,Accident case
1593,2074,Kundapur,6.0,9.0,1.0,34.0,1,0,1,3,1,Accident case
1594,2076,Udupi,5.0,9.0,0.0,39.0,0,0,0,0,2,Other case
1595,2077,Amasebailu,4.0,8.0,0.0,30.0,1,0,3,2,1,Other case
1596,2078,Hebri,2.0,9.0,0.0,,1,0,2,0,1,Accident case
1597,2080,Byndoor,6.0,9.0,0.0,,1,0,4,5,1,Other case
1598,2081,Byndoor,6.0,9.0,1.0,48.0,1,0,3,0,1,Other case
1599,2082,Kundapur,6.0,9.0,1.0,62.0,1,0,2,1,1,Other case
1600,2083,Kundapur,5.0,9.0,1.0,21.0,0,0,0,0,2,Accident case
1601,2084,Udupi,6.0,9.0,1.0,60.0,1,0,2,0,1,Accident case
1602,2085,Karkala,5.0,9.0,1.0,26.0,0,0,0,0,2,Accident case
1603,2086,Kota,6.0,9.0,0.0,18.0,0,0,0,0,2,Accident case
1604,2087,Udupi,6.0,9.0,0.0,46.0,1,0,1,0,1,Other case
1605,2088,Udupi,5.0,9.0,1.0,55.0,1,0,1,1,1,Other case
1606,2093,Udupi,,,0.0,,1,0,2,0,1,Other case
1607,2095,Amasebailu,5.0,9.0,0.0,46.0,0,0,0,1,2,Other case
1608,2096,Shankaranarayana,3.0,9.0,0.0,30.0,1,0,1,0,1,Other case
1609,2097,Udupi,5.0,9.0,1.0,37.0,1,0,1,2,1,Accident case
1610,2099,Udupi,5.0,9.0,0.0,38.0,1,0,1,1,1,Jugari case
1611,2100,Kota,5.0,9.0,0.0,52.0,1,0,2,0,1,Jugari case
1612,2101,Hebri,3.0,9.0,0.0,55.0,1,0,1,2,1,Accident case
1613,2102,Kundapur,4.0,9.0,1.0,50.0,1,0,2,1,1,Other case
1614,2103,Udupi,3.0,9.0,1.0,31.0,1,0,1,0,1,Other case
1615,2106,Kundapur,3.0,9.0,1.0,65.0,1,0,2,1,1,Jugari case
1616,2107,Byndoor,3.0,9.0,1.0,39.0,1,0,1,0,1,Jugari case
1617,2108,Udupi,3.0,9.0,0.0,50.0,1,0,3,2,1,Other case
1618,2109,Kollur,1.0,9.0,1.0,29.0,1,0,1,1,1,Other case
1619,2110,Kota,,,1.0,34.0,1,0,1,2,1,Other case
1620,2111,Kota,3.0,9.0,0.0,39.0,0,0,0,0,2,Other case
1621,2112,Kota,0.0,4.0,0.0,42.0,1,0,1,0,1,Fraud case
1622,2113,Udupi,5.0,9.0,0.0,,0,0,2,3,2,Fraud case
1623,2114,Manipal,2.0,9.0,1.0,,1,0,1,2,1,Accident case
1624,2116,Kundapur,2.0,9.0,0.0,1.0,1,0,2,1,1,Other case
1625,2117,Kollur,1.0,5.0,0.0,52.0,0,0,2,4,2,Other case
1626,2118,Hiriyadka,2.0,9.0,1.0,44.0,0,0,0,2,2,Other case
1627,2119,Udupi,0.0,9.0,0.0,,1,0,3,5,1,Other case
1628,2120,Kota,6.0,9.0,0.0,,1,0,2,0,1,Accident case
1629,2121,Kaapu,1.0,9.0,0.0,47.0,1,0,3,0,1,Accident case
1630,2124,Kollur,0.0,9.0,0.0,56.0,1,0,1,2,1,Other case
1631,2125,Kota,6.0,9.0,0.0,,1,0,2,0,1,Accident case
1632,2126,Udupi,1.0,9.0,0.0,47.0,1,0,1,3,1,Accident case
1633,2127,Kollur,0.0,9.0,0.0,56.0,1,0,1,2,1,Other case
1634,2128,Kundapur,0.0,9.0,0.0,20.0,1,0,2,0,1,Accident case
1635,2129,Shankaranarayana,4.0,9.0,1.0,30.0,0,0,0,0,2,Accident case
1636,2132,Udupi,6.0,12.0,0.0,,0,0,2,4,2,Fraud case
1637,2133,Udupi,1.0,9.0,,48.0,1,0,4,2,1,Accident case
1638,2136,Sirva,0.0,9.0,0.0,59.0,1,0,2,1,1,Jugari case
1639,2137,Kundapur,0.0,9.0,0.0,13.0,1,0,2,2,1,Accident case
1640,2138,Udupi,6.0,9.0,0.0,29.0,1,0,1,1,1,Jugari case
1641,2139,Kundapur,6.0,9.0,,17.0,1,0,1,0,1,Accident case
1642,2142,Kundapur,6.0,9.0,,49.0,1,0,1,0,1,Other case
1643,2143,Udupi,6.0,9.0,1.0,25.0,1,0,3,0,1,Other case
1644,2144,Udupi,5.0,9.0,0.0,,1,0,5,0,1,Other case
1645,2145,Karkala,4.0,10.0,1.0,41.0,0,0,0,0,2,Accident case
1646,2148,Kollur,4.0,10.0,1.0,49.0,1,0,3,1,1,Accident case
1647,2150,Kollur,3.0,10.0,0.0,34.0,1,0,1,0,1,Jugari case
1648,2151,Sirva,3.0,10.0,0.0,18.0,0,0,0,0,2,Other case
1649,2152,Byndoor,2.0,9.0,0.0,45.0,0,0,4,4,2,
1650,2153,Udupi,2.0,10.0,1.0,54.0,1,0,4,0,1,Accident case
1651,2154,Udupi,2.0,10.0,0.0,70.0,0,0,2,5,2,Other case
1652,2155,Udupi,2.0,10.0,1.0,62.0,1,0,2,0,1,Other case
1653,2156,Kota,3.0,10.0,1.0,27.0,1,0,2,1,1,Other case
1654,2157,Udupi,5.0,9.0,0.0,,1,0,2,5,1,Other case
1655,2158,Udupi,5.0,9.0,0.0,,0,0,0,7,2,Other case
1656,2159,Udupi,5.0,9.0,0.0,,0,0,1,6,2,Other case
1657,2160,Kollur,1.0,10.0,0.0,27.0,1,0,2,0,1,Accident case
1658,2161,Udupi,6.0,9.0,1.0,,0,0,0,0,2,Other case
1659,2162,Shankaranarayana,,,0.0,50.0,1,0,3,0,1,Other case
1660,2163,Udupi,0.0,7.0,0.0,34.0,1,0,1,1,1,Other case
1661,2164,Udupi,,,0.0,44.0,0,0,0,0,2,Other case
1662,2165,Udupi,,,,44.0,0,0,0,0,2,Other case
1663,2166,Sirva,2.0,10.0,0.0,29.0,1,0,3,1,1,Accident case
1664,2167,Udupi,2.0,10.0,1.0,58.0,1,0,1,2,1,Accident case
1665,2169,Manipal,2.0,10.0,0.0,20.0,0,0,0,0,2,Other case
1666,2170,Manipal,2.0,10.0,0.0,20.0,0,0,0,0,2,Other case
1667,2171,Byndoor,1.0,10.0,1.0,53.0,0,1,1,5,0,Other case
1668,2172,Byndoor,1.0,10.0,1.0,59.0,1,0,3,2,1,Other case
1669,2173,Kota,1.0,10.0,0.0,47.0,0,0,2,3,2,Accident case
1670,2174,Udupi,2.0,10.0,0.0,15.0,0,0,2,1,2,Accident case
1671,2175,Udupi,1.0,10.0,1.0,51.0,0,0,0,0,2,Theft case
1672,2177,Udupi,1.0,10.0,1.0,1.0,0,0,2,3,2,Other case
1673,2178,Udupi,1.0,10.0,1.0,,0,0,1,1,2,Accident case
1674,2179,Kota,0.0,10.0,1.0,36.0,1,0,1,0,1,Accident case
1675,2181,Kota,1.0,10.0,1.0,41.0,0,0,0,0,2,Other case
1676,2182,Kundapur,1.0,10.0,1.0,21.0,0,0,0,0,2,Other case
